stars,business_id,user_id
4.0,A Woman's Place,4suJsf9Q2uruOwKlnBixow
1.0,Sonoma Village,cgAhU-Vi4yV2ncQOf5ECZA
5.0,Transformers Landscaping,fL7d47AR-KO1mriFAB6Njw
5.0,Ohio Beer Garden,WpQPxkKPISIuPRWPSBeZag
2.0,Multi-Specialty Physicians,niv5a0a-hfEd4LpRYQaP4Q
1.0,Hilton Toronto,p_OlY_uSdI6qyqJnC2-oRw
5.0,Ravi Soups,pVj37cy4Y6FfH9YIlEhsZA
4.0,Funny Stop Comedy Club,eYhXVb8DX_DhOqF9-1thaw
4.0,Circle K,W7DHyQlY_kXls2iXt-_2Ag
4.0,OzBraz,W1A8hFwXRFq0ld8DYBObqw
1.0,Glenn Animal Care Hospital,nvY1gmUO7TskJcV6HBQXMg
5.0,The Sweet Gallery,AUW3WPtO93TVYYH2zFRE3g
5.0,Park Road Books,hKlWJ-12ta84GaiAj3QKFQ
5.0,La Fortuna,w1LtUhrC3Ww4SzKFHUYKfg
4.0,Vals Getaway DES Cafeteria,8s7Kwx2BMICJnckv0vpD_w
3.0,Taco Bell,eKdUOBvtY4I7q3mlRL9VTw
3.0,Knot Salon,KPFi6H_vgwaNGfTUH87Kgw
4.0,Totum Life Science,OARnYntd3SBJcJ5xRwOzEA
2.0,Farmers Insurance - Paul Lorenz,L-28QuOHNHa4btkRO_Qidw
5.0,So Cool Frozen Yogurt,awhAOe0FhEt-frk4_2D3XQ
4.0,National Equity Consultants,v7eUh2t_1slVTOQMy-GrGg
2.0,Glenn Animal Care Hospital,OARnYntd3SBJcJ5xRwOzEA
1.0,Wendy's,4ysi7eUF4SXUNrJbSUzaqA
3.0,Nail Nail,IdFOPJEL5-QCTC1qNWZ0zw
1.0,Nee House Chinese Restaurant,Jdw3Fw-zTAhX8SH9ypd_AA
2.0,AW Collision,7Azng3cgIeE0aMgkQeozDQ
5.0,Las Vegas Motorcars,eA8WqJj_15lWURDwE6DsKQ
5.0,Desert Shores Dentistry,5BwurcGx34N6cJyDzMviJA
5.0,Park Road Books,FGFzyjoXaiwExSk3shUL8Q
5.0,Heart Attack Grill,DuzZ68TZWlQ3mALJZ0ASVQ
1.0,Yummy Yummy Chinese Restaurant,ytC8w7CFrUcnLH5SmcwXkQ
5.0,A Woman's Place,f0Awv9obo7lWZQhUh1C_KA
3.0,Knot Salon,eRaX5PKYV_H9DZYVcX7GPg
1.0,MiraKuru,p19pm66I-2T3UQUaNh02Cg
4.0,Bank of America,VyomVR5I3VQOpNRNAqkB-g
4.0,Arizona Biltmore Golf Club,YTuksHb6YsMI62BqEG_eRA
4.0,Marco's Pizza,gz7bTv2cQSW75ZzV4_sqrA
2.0,Ogden Funeral Homes,fL7d47AR-KO1mriFAB6Njw
2.0,National Equity Consultants,77GljrYbcstiQVfHhoWg9A
1.0,Olson Eye Care,vOAZWoaVySPXn5MmWCIrSw
3.0,Air Tech Plus,5KZS8cmUhoGTSjxY8aWwLA
5.0,Knot Salon,dJI1jy9llfqf7eQOCizijg
3.0,Restaurant Nhu Y,a04LRLmBMXa4jta2L3nkmw
2.0,Restaurant Nhu Y,eRaX5PKYV_H9DZYVcX7GPg
1.0,U.S. Bank,uEGXJn0Vm0poZJr_NhAD-w
5.0,Llantera Del Norte,-0_2W_qxbX4Mu28CDAZKJA
1.0,Goveias Salon & Spa,yd1RersQmxTVz9ef90OEsw
5.0,Manzetti's Tavern,_t2D0Cf9gI8bIY3JeuwxJA
1.0,Tim the Tool Man,yd1RersQmxTVz9ef90OEsw
2.0,Aroma Espresso Bar,an08zwBxE2nUtKB-1KS9pw
1.0,Feast Buffet,ftUrNSpxUr8eWCyOlsZVgg
1.0,Dulce Alterations,0zQ4BsZYBLEHZx-y8ay0dg
3.0,Wendy's,6Mj0_fEOtKoGEJVxpQJrCA
1.0,PA Wine & Spirits Store,Rdric7cZ3E_OnLTYd45yTA
4.0,MinuteClinic,Gwx32NcJ38tX9VkyzlnvNA
1.0,La Fortuna,xa7CkIIGnTB2HbFO0TlR6w
4.0,MinuteClinic,TUbOiTPDiAXEzzUEyj22JA
4.0,North Mountain Medical & Rehabilitation Center,fExL6u06xTSg13k945IPAQ
2.0,Radisson Hotel & Conference Centre Calgary Airport,CZnuW6YeZg7ZIiTbmI58BQ
3.0,Secrets de Femme,oVex3NVVJbUH8SNmGp-Sbg
3.0,Transformers Landscaping,IhHWf27r2-VTPJsIgIBncg
1.0,Funny Stop Comedy Club,DuzZ68TZWlQ3mALJZ0ASVQ
1.0,Las Vegas Motorcars,j9vih1KD2r-NLlaHfZPkRA
5.0,Vita Bella Fine Day Spa,Gwx32NcJ38tX9VkyzlnvNA
5.0,Digital One,enYZVhvPqf5fvIOsKiLlOA
4.0,Hair Design By Mary Ann,jY1shXf_LQVhSoUyoXqQRQ
3.0,enVoqueMD,e2LtHijFAXy4RNTDL5IELw
2.0,The Estancia Club,2sNEKxKcGaTVBJiokqp9Zg
4.0,enVoqueMD,E-F49aokwOCxGTf3cp_MXw
4.0,Hanratty Law Group,tv19nT_XYg0IpnskBpjv0A
3.0,Spectacle,cUq2wYuvc7EOKsBU_ksTuw
3.0,All Star Donuts & Kolaches,wysnwzsy0EcPHw-5a4mAUw
1.0,Hunk Mansion,KPFi6H_vgwaNGfTUH87Kgw
3.0,Salt Cellar,3r8xzVuRxbnOxYMolS_6uA
5.0,MiraKuru,3G8sVd_Jo4G5qlpYUXJXuA
3.0,Hair by Sharyn,VdCer83E4J56FztD98vhIw
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,NHbb_8tPCimiciNSldGjog
1.0,Mad Crush Wine Bar,h-mI80xrPFwz4vF1BF2Ekw
3.0,MiraKuru,HaPtQKTZmtIDjyKzjaCmqA
5.0,Daily Donut,Js1FsZ6oP_9tO5tbJN-d2g
2.0,Mai Thai II,awhAOe0FhEt-frk4_2D3XQ
1.0,Amazing Cuts,kH0a5lXS-C638GtYZ-GBng
3.0,Manzetti's Tavern,3GRPT_sAHgyJA9SHjUHVdQ
1.0,U.S. Bank,LHT4AADPgWT0BM4tZKCz2Q
3.0,Fremont Arcade,oClSop924pYiEwnm_Et_6Q
5.0,Stencil - A DIY Craft Studio,8WE7H_NvgM7V6IA7Ro3Prg
2.0,Amazing Cuts,X312UMoUI5VpqXi_svymEQ
3.0,Arizona Biltmore Golf Club,PS7-6Eb3rNLFr7_lomJMVg
1.0,La Fortuna,6h7av3gS6ZKn_-fQ7KbPkw
1.0,Yummy Yummy Chinese Restaurant,ZU2xIS3w_oB3TW178vIhzA
4.0,J's Fish & Chips,jIuqsBBMuDqkE4yDLnhlsQ
5.0,Sanagan's Meat Locker,an08zwBxE2nUtKB-1KS9pw
2.0,Daily Donut,xa7CkIIGnTB2HbFO0TlR6w
2.0,Pine Village Apartments,5xLrRFjZ51J71ykb_QGQDw
3.0,Auto Glass 2020,T2YYLWJGu1in2siQu-1unw
2.0,Paramount Fine Foods,vFVQSIfL92DfEcU0Q_9h0A
3.0,Slate Interiors,jIuqsBBMuDqkE4yDLnhlsQ
4.0,Laura Saucedo 702,pICsYDAKhH6lno1A-UsBKQ
1.0,Musashi Japanese Restaurant,8R4bKrkUEyN4HD97SKgHtg
4.0,Brian's Furniture,Ai8eK9JlMrwBXHu4QYVvgw
5.0,J-C Foodland,p_OlY_uSdI6qyqJnC2-oRw
3.0,Bella Vet,3oGdFyU9xVYRrDpEcwAuvQ
4.0,Kirsty Blattner,Ggx8iUdJ7lsQSqXRuclXtg
5.0,Southdown Chiropractic & Wellness,uEGXJn0Vm0poZJr_NhAD-w
4.0,D&S Automotive Collision & Restyling,Wp11jaXd3nQGwxTVH5ZTyg
1.0,Supercuts,oF_vwmhGi-JechfnimM60Q
3.0,Mattress Firm Final Markdown,PWSPlt5Oy1KRSWGjRg5tIg
1.0,Ume Fashion Sushi,cv2350a9GpY9u4j3JjNt9w
4.0,Bank of America,Jdw3Fw-zTAhX8SH9ypd_AA
2.0,JJ's Red Hots - Dilworth,bkMC0dAn3A_-a7K13a21eg
1.0,Mai Thai II,Gwx32NcJ38tX9VkyzlnvNA
1.0,Ume Fashion Sushi,OCBlmyO1xLb2hSE7KQqm6w
3.0,Ogden Funeral Homes,5dzHPxVAUi52noaXpvewSg
4.0,Tomkins Park,HaPtQKTZmtIDjyKzjaCmqA
2.0,MinuteClinic,nvY1gmUO7TskJcV6HBQXMg
3.0,J's Fish & Chips,4k1d_QuXtkRVaFPDtaGgbA
1.0,Nucleus Information Service,KPFi6H_vgwaNGfTUH87Kgw
3.0,Complete Auto Glass,AcACnStBqFPWislA1mkclA
5.0,Musashi Japanese Restaurant,H5sz5ox_6CUoyn7u4YhlGQ
4.0,Key To Healing Massage,gkTEP7ekRW62Zm4bveZBgA
3.0,Maria's Mexican Restaurant & Bakery,pn3jiwycu7ckson_W9UYCA
4.0,La Creperie,H5oCw5k3gsCPmTMYLORfAg
3.0,Bakery Gateau,bm0crkXSqvYVGvTvn7a5-w
5.0,Bistro des Moulins,4Og9ygDT2WMTWA8Owlmdig
5.0,Cookie Cutters Haircuts for Kids,kxKL3lwgCHFzqMUnt37pkA
1.0,Yummy Yummy Chinese Restaurant,lPM0Ni6HfhU2ndmVn8FKHg
1.0,Apteka,frSalnOX-x68nX97T9hg3A
1.0,Salt Cellar,KToh1I24rr_bDBC3dK716Q
2.0,Graphic Web Design,uaasD9MDERT2BG_gkDehew
1.0,Brian's Furniture,btPPPUNXDb7fvFNNuNKW_w
4.0,Aroma Espresso Bar,nvY1gmUO7TskJcV6HBQXMg
1.0,Marlene's Baker Supply,4mMRwdR0iYkHAgfL1z6zFw
4.0,Hall Brent R DDS,P8WKdwdpRZ4F1SMTLAL_nw
1.0,Supercuts,yW2Gn_SBeo4ZsfrXcxpfrw
4.0,Nucleus Information Service,T2UA1nMIWwgdTfpRYo4lRQ
5.0,Gourmet Gringos,w1LtUhrC3Ww4SzKFHUYKfg
4.0,M Catering by Michael's,eRaX5PKYV_H9DZYVcX7GPg
1.0,MovieWork Now,AUW3WPtO93TVYYH2zFRE3g
3.0,Kabob House,a04LRLmBMXa4jta2L3nkmw
1.0,Today's Market,lKJLxP-0B0tZT09lcwkkFw
3.0,The Phoenix Lodge,zZ15zVHIDZeilePQiDtZ4w
5.0,Southdown Chiropractic & Wellness,dS04EzzFlCCFZSWhNc0w0A
5.0,Jared Galleria of Jewelry,S18D4LwMsZyGVHzkLoKQ1Q
5.0,Stein Mart,LlsjM1vS3AAZLiBeHfuEoQ
1.0,Nothing Bundt Cakes,0Qts8ew2yr8ImCwVZWy3UQ
4.0,Acupuncture with Ashlee,yrOT9zMVvv4qFTffNtmt1A
1.0,Restaurant Nhu Y,v63K1BrRX2dsJbhGEtOKBQ
4.0,Multi-Specialty Physicians,s76BDmBx_8kcxGFDiU6k_g
1.0,Tiffany & Co - Forum Shops at Caesar's Palace,nK45WFek3DBBCFmC2DvfaA
1.0,Laura Saucedo 702,AvC5XQAElcGAAn_Wr5auEg
5.0,Parc-nature de l'Île-de-la-Visitation,AcACnStBqFPWislA1mkclA
4.0,Impressionz,Win7F46vI2LszHngNAFQ4w
4.0,Mad Crush Wine Bar,LkY684w7qaiZgjTxM1cDkA
5.0,M Catering by Michael's,5_5IBQcoUtTe2sLIIY99eQ
4.0,Not Your Mother,pDvDLpD7CiMlIebsDPCRSQ
4.0,Pitlane Auto Corp,p_OlY_uSdI6qyqJnC2-oRw
2.0,Slate Interiors,RVFfM64wqSG_Jdfs6Oek6w
3.0,Ume Fashion Sushi,s76BDmBx_8kcxGFDiU6k_g
5.0,Brilliance New York,oS5LJnMEZ-ZFHNX3ATKPGQ
2.0,Carl's Place - 900 Series Motorsports,JVxnj0BKbMxY8NorB_oUPg
4.0,Paramount Fine Foods,h-mI80xrPFwz4vF1BF2Ekw
2.0,MinuteClinic,a04LRLmBMXa4jta2L3nkmw
5.0,Tavolino,4rdqtnFWEZSxNgQgmJWq3w
4.0,Nee House Chinese Restaurant,Y626w8Sq96zclfWf0fbGhA
4.0,Key To Healing Massage,7ErDqJNuoW2_Wzz9xRTW4A
4.0,Totum Life Science,0F40lzN0ELvTm3EpubSa_A
5.0,Bank of America,NUtVG7jNPLJR2cxMXMH2-A
5.0,Ravi Soups,7vyw57vXvZl1LAXK4vzQtA
2.0,Daily Donut,UR9vG3PY54llUuqDE-tSEg
1.0,Westwood Bar & Grill,J9OSJ7Xl9wnS0tL709AIqA
3.0,Ogden Funeral Homes,cgAhU-Vi4yV2ncQOf5ECZA
4.0,MovieWork Now,eRaX5PKYV_H9DZYVcX7GPg
4.0,Ravi Soups,OzETGbgcAn8udzCgzUjp0g
1.0,La Creperie,H5oCw5k3gsCPmTMYLORfAg
1.0,Vals Getaway DES Cafeteria,T2UA1nMIWwgdTfpRYo4lRQ
1.0,The Sweet Gallery,D4FlhQTuJz_O-4BUtuV3HA
4.0,Bakery Gateau,2a_6A__7-aBfTBEqL6nI-g
3.0,Queen City Plumbing,eNKwg2Q2FWdmXFFWKh3a7A
1.0,Fine Asian Bowl,WU7NJ-YfRDdsIpNtKjaDcg
3.0,The Phoenix Lodge,7Azng3cgIeE0aMgkQeozDQ
1.0,A Woman's Place,4vPRgLqir65R89X_OkWOVA
2.0,Key To Healing Massage,uQPAUzPM1XgBWTWkpgeGQQ
4.0,Habitat For Humanity Restore,N667DoSR57cOUysFmxVG2Q
2.0,So Cool Frozen Yogurt,jOU73K85NeMzBsqwJtfu0A
1.0,MinuteClinic,hDcCr8mGkwrUP51Htatvcg
3.0,Fine Asian Bowl,aTfsg1r45v3_-Inl-YxRsg
5.0,Funny Stop Comedy Club,oF_vwmhGi-JechfnimM60Q
1.0,The Lounge Barber Shop,eKdUOBvtY4I7q3mlRL9VTw
2.0,Vintage 95,AcF-cDq7JHc0xybGmm74kQ
2.0,MiraKuru,1zSF4o_SshTe4wKg9hAZbg
1.0,Manzetti's Tavern,4rl4WiP4hMM-xWT0_IbJmg
1.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,jKjXmlOGZPxKTl_p38XyBg
5.0,Radisson Hotel & Conference Centre Calgary Airport,RZkGSPYEkhHeRp0YxKp8OA
5.0,National Equity Consultants,CH_Ah0NKNm9LK9oCLMcICA
4.0,Cruisers Bar and Grill,oTaktBFskOlb6-qKHSposQ
1.0,Air Tech Plus,IhHWf27r2-VTPJsIgIBncg
3.0,La Creperie,y7gYGCAEHjqjw9FqeZKg7Q
4.0,Gourmet Gringos,kfR6iE03mP2l0f1kq0Ptag
2.0,Healthcare Partners Sunset,VyomVR5I3VQOpNRNAqkB-g
5.0,Bistro Divino,iNGD96UcKVu5TIAAfpLSfg
5.0,Bistro Divino,s00s3sKWVElGqyRJ8QRcGw
1.0,JSE Automotive Services,S18D4LwMsZyGVHzkLoKQ1Q
1.0,Llantera Del Norte,dpc8Q98jrfTUpQWo-MiPMA
5.0,Renters Warehouse,GQzrkCr585I49766K7u8jw
4.0,Acupuncture with Ashlee,8oofaDz2nL0gzvAXaLbR4w
3.0,Hair by Sharyn,JBten-VAVeO6lG89SfmCYg
4.0,Holiday Inn Express & Suites Pittsburgh Sw - Southpointe,lKJLxP-0B0tZT09lcwkkFw
5.0,The Steady Cafe & Bar,yd1RersQmxTVz9ef90OEsw
1.0,Wendy's,dS04EzzFlCCFZSWhNc0w0A
2.0,Heart Attack Grill,TBLdjYJMIDaM6dB23AenLw
1.0,The UPS Store,uEGXJn0Vm0poZJr_NhAD-w
3.0,Olson Eye Care,xZ-Np5I3hiOQdlkjn77IgA
3.0,AW Collision,X312UMoUI5VpqXi_svymEQ
3.0,JJ's Red Hots - Dilworth,ssyDcg7z9wn_FByH_BHoiQ
4.0,Funny Stop Comedy Club,rVEgaeBzh1FQPS_KLbGxHQ
1.0,Healthcare Partners Sunset,M0DM77NUD5_w4EHuH2vZNg
2.0,Nee House Chinese Restaurant,_7_Bh8VaUTUgFhmQ59ml0g
4.0,Paramount Fine Foods,AhZFLXh9qYR2sm_t6EsHPg
3.0,Nothing Bundt Cakes,Ggx8iUdJ7lsQSqXRuclXtg
2.0,Hair by Sharyn,ygsviXCO4piJTJ-SiD7PRw
4.0,Burrito Bandidos,fRQUUAEDdFMJwSeIFTt3jA
3.0,Starbucks,AUW3WPtO93TVYYH2zFRE3g
4.0,Parc-nature de l'Île-de-la-Visitation,rxhOsjh5kTFC7FAloTVgiQ
1.0,Wendy's,LArGAkoEnwcmyE0OrESkFQ
2.0,Fine Asian Bowl,eYhXVb8DX_DhOqF9-1thaw
4.0,Laura Saucedo 702,Win7F46vI2LszHngNAFQ4w
3.0,Complete Auto Glass,D0mL3qnMCs_6IbQC-vpUPw
4.0,Ross Dress for Less,6lQ5BtSs7Egm97JASU9urw
4.0,Inspire! Dental,THvXw19NkYjhoOt5WUPzGg
1.0,GiGi's Boutique Fine Consignment,A7vhQWj1yb5plH8hbditlA
4.0,Pep Boys,eRaX5PKYV_H9DZYVcX7GPg
3.0,Salon Glow,D0mL3qnMCs_6IbQC-vpUPw
2.0,Arizona Florist,lPM0Ni6HfhU2ndmVn8FKHg
2.0,Gap,MbZ0W9PjmlI7J9fs4SiNrw
4.0,M Catering by Michael's,4vPRgLqir65R89X_OkWOVA
3.0,Totum Life Science,QAcsb_E38X5yHBOoouNooA
4.0,JSE Automotive Services,ZU2xIS3w_oB3TW178vIhzA
4.0,U.S. Bank,vJGLEHyhCs9V-5fAe-xx3w
4.0,Farmers Insurance - Paul Lorenz,oGQnKOBNrwERM-MLLfpyGA
2.0,Edgeworxx Studio,CpH7btJ7NYuo0-aCDeuvuw
1.0,The Phoenix Lodge,XNZI9wTcp-OYybJ5AnZ8Ww
2.0,Nucleus Information Service,cbfivZddqFY3QBf3uZ-m8w
1.0,Ravi Soups,P05K_6PKY2cixSkyRHn7ng
3.0,Bolt Fresh Bar,eA8WqJj_15lWURDwE6DsKQ
2.0,Fine Asian Bowl,ygkpsZ-JKp8p8hiX4PWx0w
3.0,North Mountain Medical & Rehabilitation Center,0-7YOFpXNb2We2gaxXk5pA
3.0,Imperial Asian Buffet,8jmSP3yNcqInJ5Y-VytvIA
1.0,So Cool Frozen Yogurt,BkbrSQhSsC3McEhiEgLt0w
3.0,The Steady Cafe & Bar,R-xVY-wPz0fqMCa4JNADvQ
2.0,Pine Village Apartments,Js1FsZ6oP_9tO5tbJN-d2g
3.0,A&T Remodeling Stucco,jFrIxIfiuQaFuXl-9cp6RQ
3.0,Maurices,YW1cSlB1KGWliE-vl0hXMQ
2.0,Options Salon & Spa,YTuksHb6YsMI62BqEG_eRA
1.0,Howlers Craft Burgers & Beer,DVtzVhViJA-YTVUZAEXxbw
2.0,Berning's Fine Jewelry,90nM8jGWZVvlm_5_Hbm_2Q
2.0,Impressionz,J_9fAe8a1fSIgDE6G5lFSw
5.0,Salt Cellar,gCSlX2tvG-M51Pok5WDmnw
3.0,Bistro des Moulins,VX41TL3qmWOLhsO6yNIEjg
3.0,Starbucks,_ztetpb3iXrlo24E9pVH8A
2.0,Hilton Toronto,NA2fqZ012oH1N-jXel1ifg
3.0,Pitlane Auto Corp,AcT-2v-srtOyTzVgHCtBPg
4.0,National Equity Consultants,oClSop924pYiEwnm_Et_6Q
2.0,Venetian Nail Spa,xDJRriqJAPDap3E2scDRJw
2.0,GiGi's Boutique Fine Consignment,Ee3QKlluVJXHF8Ba4nth7g
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,3G8sVd_Jo4G5qlpYUXJXuA
4.0,Impressionz,cbfivZddqFY3QBf3uZ-m8w
5.0,Bakery Gateau,DZsbxvkYeIERJfGEMti4GA
3.0,Funny Stop Comedy Club,Q9x-MEp8Yx5QG78lU_f2mA
5.0,Nothing Bundt Cakes,VpIitSuvANWJPxpxoz3RqQ
2.0,Hunk Mansion,k6K9ozOtntmQG0pF_TPwSA
2.0,Pallucci,D4FlhQTuJz_O-4BUtuV3HA
2.0,Ohio Beer Garden,kLLXNfzelX1FO-8zv-M1-A
4.0,Ravi Soups,z3oqtRSAR9abuuBF_Cj7Bg
4.0,MiraKuru,reVbfrwB_i-_eTkLqZ_5Yg
3.0,Salt Cellar,7VsihmrVZJzUSL_VqjEfzA
5.0,Wendy's,vOAZWoaVySPXn5MmWCIrSw
3.0,Nothing Bundt Cakes,_26Nu7ktj6uwAbriTMlp7g
1.0,Buk Chang Dong Soon Tofu,LArGAkoEnwcmyE0OrESkFQ
3.0,Knot Salon,PWSPlt5Oy1KRSWGjRg5tIg
5.0,Brian's Furniture,AcT-2v-srtOyTzVgHCtBPg
1.0,Myron Hensel Photography,AIgS-xHC1YL-cobhQkMjFA
2.0,Subway,y5pnnMvcLa1ORs8srUF1EQ
2.0,Parc-nature de l'Île-de-la-Visitation,Gwx32NcJ38tX9VkyzlnvNA
3.0,Acupuncture with Ashlee,T5I9fwtXinCgUv92gFJ4gQ
5.0,Circle K,tv19nT_XYg0IpnskBpjv0A
4.0,Bistro des Moulins,L5u_8CR1N5ZGfUNHe9MWEw
3.0,Sanagan's Meat Locker,7Azng3cgIeE0aMgkQeozDQ
4.0,Hair by Sharyn,SzKBlJiuEueWkrkFxaUpSQ
1.0,Slate Interiors,Gwx32NcJ38tX9VkyzlnvNA
2.0,Forrest & Forrest Family Dentistry,cfn4EzesqPTtlP_AYhQBKw
3.0,Ogden Funeral Homes,yZQMdYqoiRo6IWSguAdFCQ
2.0,Feast Buffet,h1VmuBcdVm3GBrHqyfRzQQ
1.0,Fremont Arcade,uEGXJn0Vm0poZJr_NhAD-w
3.0,The Steady Cafe & Bar,pn3jiwycu7ckson_W9UYCA
2.0,Arizona Biltmore Golf Club,ZnVUAj_0cQmLAXyMpdxKtQ
5.0,Vita Bella Fine Day Spa,A3yzBVqeOvlkiXLOFncP4g
5.0,Edgeworxx Studio,Z1Ce1N6F7vw9pKnsv8MtRA
2.0,Tim the Tool Man,GGYG1LEKGQvwa0In89ROSQ
2.0,Brilliance New York,fL7d47AR-KO1mriFAB6Njw
3.0,Vals Getaway DES Cafeteria,93mELfY42M5v1U8XaiakyQ
4.0,Farmers Insurance - Paul Lorenz,i-gDfcrFLVhrNhBCUAhFpg
1.0,GiGi's Boutique Fine Consignment,Z1Ce1N6F7vw9pKnsv8MtRA
3.0,Forrest & Forrest Family Dentistry,1jgHer0B9CS1DtFS5a_5Kg
5.0,Stencil - A DIY Craft Studio,MbZ0W9PjmlI7J9fs4SiNrw
4.0,Inspire! Dental,B423jsaQkyodGbGyiIGLXA
3.0,Nice One Nails,3r8xzVuRxbnOxYMolS_6uA
4.0,MiraKuru,PNo1yZIVIWm05XPcjDoKlA
4.0,Heart Attack Grill,ly0m1d1NMOTzUKrH73zhzQ
3.0,Myron Hensel Photography,EnGEE-QmDDS9CGWStMtgSw
5.0,Mattress Firm Final Markdown,E-F49aokwOCxGTf3cp_MXw
5.0,OzBraz,kxKL3lwgCHFzqMUnt37pkA
2.0,Inspire! Dental,yrOT9zMVvv4qFTffNtmt1A
3.0,Hair & Nails by Anastasiya,cUq2wYuvc7EOKsBU_ksTuw
2.0,Marco's Pizza,8WE7H_NvgM7V6IA7Ro3Prg
2.0,Circle K,pDvDLpD7CiMlIebsDPCRSQ
5.0,Buk Chang Dong Soon Tofu,uaasD9MDERT2BG_gkDehew
4.0,Carl's Place - 900 Series Motorsports,_ztetpb3iXrlo24E9pVH8A
3.0,OzBraz,jG7130OQWiftvHhtyabsog
3.0,Carl's Jr,E-F49aokwOCxGTf3cp_MXw
4.0,Hilton Toronto,9uo26LD_YsxCcta_JmCXcg
1.0,Wesley Friedman - FBC Mortgage,cv2350a9GpY9u4j3JjNt9w
1.0,Hair Design By Mary Ann,0F40lzN0ELvTm3EpubSa_A
3.0,Carluccio's Tivoli Gardens,uCQMkgBBIxtvRQ9slfesnA
4.0,National Equity Consultants,LHT4AADPgWT0BM4tZKCz2Q
5.0,Hair by Sharyn,ISnQFvO_qKRoQTyj7DxdhQ
2.0,Louis Stokes Cleveland VA Medical Center,hKlWJ-12ta84GaiAj3QKFQ
4.0,SimonMed Imaging - Mesa Drive,A5NSs4GjWc0PideI8Hw9xw
5.0,The UPS Store,uoj65cz5u8xEj8qvjLTxRg
5.0,J-C Foodland,97ZsoydQYxhmQ-XnsxbDog
2.0,Caffeine,ufauqkqDhO9FEh861_pTVw
4.0,Eyebrows R US,cWdSjMIPH6_2fLcAi_gDWg
4.0,Nucleus Information Service,cSvwgRq74ElhrE6AQEm3DQ
2.0,Transformers Landscaping,kfR6iE03mP2l0f1kq0Ptag
2.0,Louis Stokes Cleveland VA Medical Center,QczzfPB-yoNe8SEw715w_g
5.0,J's Fish & Chips,kjYbPkrbgPMVUAjungJ4Aw
1.0,Club Red,4rl4WiP4hMM-xWT0_IbJmg
1.0,Marco's Pizza,rKkpHJkJ27xOwnhy_bMkvA
3.0,Nothing Bundt Cakes,2sNEKxKcGaTVBJiokqp9Zg
3.0,Tomkins Park,CpH7btJ7NYuo0-aCDeuvuw
4.0,Bakery Gateau,X312UMoUI5VpqXi_svymEQ
5.0,Supercuts,lCrHPVsYD9Y9LcDl5u3yXA
5.0,Marco's Pizza,uaasD9MDERT2BG_gkDehew
4.0,North Mountain Medical & Rehabilitation Center,oS5LJnMEZ-ZFHNX3ATKPGQ
4.0,Mai Thai II,rBeFpEdSS-Hmz5Eny1u2xg
1.0,Desert Shores Dentistry,RWRnPmqiXq64aW6bQb9Ydg
5.0,Apteka,8GRq_zyZ8qqEckFGHrEl4Q
1.0,Uncle Otis Clothing,lCrHPVsYD9Y9LcDl5u3yXA
1.0,Three Square,1zSF4o_SshTe4wKg9hAZbg
4.0,Hotel Indigo Toronto Airport,j1ob4iyJRTmR8S-6KzUvUw
5.0,Buk Chang Dong Soon Tofu,E-F49aokwOCxGTf3cp_MXw
4.0,Eyebrows R US,hn4Y3XYQhUZbUkU3eGEWSA
2.0,Braseiro,pDvDLpD7CiMlIebsDPCRSQ
5.0,Three Square,JrXC_MDp38BWwLn2SFdNsA
2.0,Totum Life Science,P8WKdwdpRZ4F1SMTLAL_nw
4.0,Nice One Nails,Ji9PeffxjwqPLO7pEfSpKQ
5.0,Tomkins Park,bp7baO6d0lYf78FaMTyKBA
2.0,Dunn-Edwards Paints,i7OIMMhUD6IbKEhdmSdIaA
1.0,U.S. Bank,n2I95AzSGw41ihtqL3MLtg
2.0,Sushi Mocorito,T5I9fwtXinCgUv92gFJ4gQ
5.0,Funny Stop Comedy Club,yt-5sAzXFFqShn0K7HvYiQ
2.0,Laura Saucedo 702,LlsjM1vS3AAZLiBeHfuEoQ
5.0,Arizona Biltmore Golf Club,tMZIPvKgdHOgSTtGKD9wkA
4.0,Emerald Chinese Restaurant,cM-pKH-C_P30NPz-_b9wfQ
5.0,The Steady Cafe & Bar,YW1cSlB1KGWliE-vl0hXMQ
1.0,Artisan Fine Dining Room,iNGD96UcKVu5TIAAfpLSfg
5.0,A&T Remodeling Stucco,4Og9ygDT2WMTWA8Owlmdig
2.0,Kirsty Blattner,CZnuW6YeZg7ZIiTbmI58BQ
2.0,Hotel Indigo Toronto Airport,TUbOiTPDiAXEzzUEyj22JA
5.0,Tim the Tool Man,R-xVY-wPz0fqMCa4JNADvQ
3.0,The UPS Store,i25K88IqeXJCc91ZjMk97Q
3.0,Digital One,oGQnKOBNrwERM-MLLfpyGA
1.0,Totum Life Science,KPFi6H_vgwaNGfTUH87Kgw
2.0,Sonoma Village,ygsviXCO4piJTJ-SiD7PRw
1.0,Not Your Mother,GB-YAZtZg2tCwRW-wp1ZPg
5.0,The Kilted Buffalo Langtree,Y626w8Sq96zclfWf0fbGhA
4.0,Aroma Espresso Bar,bhk04kv2BU9tVRUeJ7808w
1.0,Mad Crush Wine Bar,xrUwcIx4szcFlxFJ6waiFw
